,label,affairVoteId,meaningYesText,meaningNoText,numYes,numNo,numAbst,section,art_id,orientation,name,group,vote,Âge,Genre_F,Genre_H,District_Brig,District_Conthey,District_Entremont,District_Goms,District_Hérens,District_Leuk,District_Martigny,District_Monthey,District_Sierre,District_Sion,District_St-Maurice,District_Visp,District_Westlich Raron,District_Östlich Raron
3883,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Côme VUILLE,D,oui,34,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3884,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Joséphine WAEBER,CD,oui,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3885,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Rafael WELSCHEN,CD,oui,33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Leander WILLINER,CD,oui,68,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Jean ZERMATTEN,G,non,73,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3888,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Rahel ZIMMERMANN,G,non,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3889,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Marie ZUCHUAT,CD,oui,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3890,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Fabian ZURBRIGGEN,CD,oui,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3891,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Danica ZURBRIGGEN LEHNER,CD,non,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3892,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Nicolas CHABLAIS,D,aucun,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3893,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Gabrielle CORNUT-ZUFFEREY,G,aucun,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3894,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Lucile CURDY,G,aucun,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3895,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Géraldine GIANADDA,D,aucun,54,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3896,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Géraldine GRANGES-GUENOT,D,aucun,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3897,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Bernard OBERHOLZER,G,aucun,76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3898,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Damien RABOUD,D,aucun,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3899,"107, vote 3 : Commission contre résultat V/A 2",20211005120936,L’État promeut une représentation équilibrée des femmes et des hommes.,L’État <s>promeut</s> <u>vise</u> une représentation équilibrée des femmes et des hommes <u>dans tous les domaines de la vie publique</u>.,70,49,3,1ère lecture - Commission 1,107,0.7818008775325849,Fabien THETAZ,G,aucun,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3900,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Matteo ABÄCHERLI,CD,oui,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3901,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Romano AMACKER,CD,oui,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3902,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Maria ARNOLD-ESCHER,CD,oui,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Peter BÄHLER,CD,oui,68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3904,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Gabrielle BARRAS,D,oui,58,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3905,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Léonard BENDER,G,non,54,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3906,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Philippe BENDER,D,oui,71,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3907,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Claudy BESSE,D,oui,57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3908,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Jacques BLANC,G,non,67,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3909,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Vincent BOAND,D,oui,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3910,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Jean BONNARD,G,non,72,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3911,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Alex BONVIN,D,oui,62,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3912,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Nicolas BONVIN,CD,oui,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3913,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Sophie BORNET,CD,non,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3914,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Gaël BOURGEOIS,G,non,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3915,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Hermann BRUNNER,CD,oui,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3916,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Michael BURGENER,CD,oui,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3917,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Paul BURGENER,CD,oui,68,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3918,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Peter BURRI,G,non,56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3919,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Mathieu CALOZ,D,non,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3920,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Chantal CARLEN,CD,oui,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3921,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Florine CARRON,G,non,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3922,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Florence CARRON DARBELLAY,CD,abst,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3923,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Patricia CASAYS,CD,oui,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3924,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Jean-Dominique CIPOLLA,D,abst,74,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3925,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Stéphane CLAVIEN,D,non,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3926,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Damien CLERC,CD,oui,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3927,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Adeline CRETTENAND,D,non,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3928,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Narcisse CRETTENAND,D,non,66,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3929,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Blaise CRETTOL,G,non,49,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3930,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Cilette CRETTON,G,non,76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3931,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Alina DARBELLAY,G,non,54,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3932,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Pierre DARBELLAY,CD,oui,33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3933,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Olivier DERIVAZ,G,non,57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3934,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Ralph DESSIMOZ,CD,oui,57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3935,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Arnaud DUBOIS,D,non,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3936,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Alain DUBOSSON,D,abst,22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3937,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Corinne DUC BONVIN,G,non,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3938,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Sophie DUCREY,G,non,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3939,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Marius DUMOULIN,CD,oui,66,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3940,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Jean-Marc DUPONT,G,non,63,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3941,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Christian ESCHER,CD,oui,42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Florian EVEQUOZ,G,non,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3943,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,German EYER,G,non,61,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Natascha FARQUET,D,non,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3945,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Florent FAVRE,CD,oui,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3946,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Mélanie FOLLONIER,D,non,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3947,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Sandro FONTANA,CD,oui,55,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3948,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Jérôme FORMAZ,D,oui,45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3949,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Sabine FOURNIER,G,non,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3950,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Damien FUMEAUX,D,oui,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3951,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Pascale FUMEAUX,G,non,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3952,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Claudia GAILLARD MOREND,G,non,55,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3953,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Marc-Antoine GENOLET,D,oui,57,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3954,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,François GENOUD,D,non,69,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3955,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Vincent GÜNTHER,G,non,52,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3956,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Ida HÄFLIGER,CD,oui,64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3957,"105, vote 4 : Commission contre A-105.22 VLR",20211005113750,Les buts de l'Etat sont:...,Les buts de l'Etat sont: ... <u>j) (nouveau) la promotion et la mise en œuvre du développement durable</u> ...,54,61,6,1ère lecture - Commission 1,105,0.5750290360046457,Christelle HERITIER,D,non,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
